"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"10.12.2024","1.317,32","1.321,40","1.336,80","1.316,43","","0,03%"
"09.12.2024","1.316,86","1.272,10","1.339,58","1.270,76","","3,41%"
"06.12.2024","1.273,46","1.300,75","1.300,85","1.268,89","","-2,14%"
"05.12.2024","1.301,34","1.296,87","1.313,83","1.292,80","","0,72%"
"04.12.2024","1.292,09","1.294,40","1.303,52","1.289,18","","0,10%"
"03.12.2024","1.290,86","1.257,84","1.299,40","1.255,00","","2,86%"
"02.12.2024","1.254,92","1.280,83","1.281,98","1.253,61","","-1,76%"
"29.11.2024","1.277,44","1.263,54","1.285,81","1.261,99","","1,10%"
"28.11.2024","1.263,58","1.264,30","1.266,20","1.261,93","","-0,04%"
"27.11.2024","1.264,14","1.255,40","1.274,94","1.255,07","","0,90%"
"26.11.2024","1.252,85","1.253,61","1.254,98","1.243,94","","-0,70%"
"25.11.2024","1.261,73","1.301,41","1.302,66","1.254,91","","-2,77%"
"22.11.2024","1.297,65","1.296,87","1.303,59","1.292,02","","0,07%"
"21.11.2024","1.296,71","1.279,31","1.296,71","1.277,70","","1,63%"
"20.11.2024","1.275,91","1.286,32","1.287,40","1.272,29","","-0,51%"
"19.11.2024","1.282,40","1.265,39","1.283,75","1.264,41","","2,00%"
"18.11.2024","1.257,30","1.210,04","1.266,72","1.209,30","","4,10%"
"15.11.2024","1.207,76","1.210,25","1.227,38","1.205,07","","-0,02%"
"14.11.2024","1.208,02","1.212,06","1.215,24","1.195,77","","-0,63%"
"13.11.2024","1.215,63","1.235,34","1.249,30","1.213,90","","-1,82%"
"12.11.2024","1.238,22","1.253,03","1.257,31","1.224,06","","-2,11%"
"11.11.2024","1.264,85","1.319,05","1.322,98","1.248,58","","-4,40%"
"08.11.2024","1.323,10","1.346,93","1.346,93","1.310,52","","-1,18%"
"07.11.2024","1.338,93","1.309,18","1.343,50","1.308,43","","0,92%"
"06.11.2024","1.326,68","1.362,70","1.362,70","1.300,65","","-2,41%"
"05.11.2024","1.359,46","1.356,49","1.376,26","1.355,65","","-0,11%"
"04.11.2024","1.360,90","1.365,89","1.377,06","1.355,89","","-0,47%"
"01.11.2024","1.367,38","1.379,66","1.393,96","1.364,93","","-1,30%"
"31.10.2024","1.385,38","1.422,00","1.423,27","1.370,34","","-2,53%"
"30.10.2024","1.421,34","1.436,18","1.438,88","1.406,37","","-0,91%"
"29.10.2024","1.434,45","1.408,33","1.434,45","1.407,55","","1,83%"
"28.10.2024","1.408,68","1.417,33","1.419,44","1.407,49","","-1,20%"
"25.10.2024","1.425,79","1.448,58","1.450,58","1.419,96","","-1,57%"
"24.10.2024","1.448,49","1.449,36","1.458,70","1.421,51","","-0,06%"
"23.10.2024","1.449,41","1.477,21","1.481,91","1.443,10","","-1,88%"
"22.10.2024","1.477,17","1.451,12","1.481,78","1.450,67","","1,80%"
"21.10.2024","1.451,10","1.443,59","1.477,77","1.442,62","","0,52%"
"20.10.2024","1.443,63","1.435,02","1.444,49","1.434,96","","0,64%"
"18.10.2024","1.434,40","1.376,42","1.437,84","1.374,94","","4,21%"
"17.10.2024","1.376,41","1.356,87","1.386,84","1.356,75","","1,44%"
"16.10.2024","1.356,83","1.343,32","1.375,97","1.342,57","","1,00%"
"15.10.2024","1.343,35","1.328,07","1.345,54","1.320,28","","1,16%"
"14.10.2024","1.327,99","1.325,60","1.330,98","1.317,65","","0,19%"
"13.10.2024","1.325,47","1.323,86","1.326,09","1.323,83","","0,11%"
"11.10.2024","1.323,99","1.316,91","1.337,57","1.315,48","","0,54%"
"10.10.2024","1.316,91","1.269,97","1.317,09","1.269,58","","3,69%"
"09.10.2024","1.270,04","1.276,24","1.277,44","1.254,42","","-0,49%"
"08.10.2024","1.276,24","1.284,18","1.286,52","1.260,96","","-0,62%"
"07.10.2024","1.284,19","1.299,64","1.304,59","1.275,22","","-1,21%"
"06.10.2024","1.299,89","1.307,51","1.307,59","1.299,89","","-0,59%"
"04.10.2024","1.307,60","1.303,10","1.328,22","1.298,47","","0,33%"
"03.10.2024","1.303,26","1.323,23","1.323,68","1.293,00","","-1,50%"
"02.10.2024","1.323,14","1.325,14","1.336,40","1.315,33","","-0,14%"
"01.10.2024","1.325,03","1.310,19","1.333,25","1.305,02","","1,13%"
"30.09.2024","1.310,22","1.337,81","1.337,81","1.301,49","","-2,06%"
"29.09.2024","1.337,73","1.337,51","1.337,81","1.337,48","","-0,08%"
"27.09.2024","1.338,77","1.372,98","1.373,92","1.334,64","","-2,46%"
"26.09.2024","1.372,59","1.350,39","1.380,64","1.350,23","","1,46%"
"25.09.2024","1.352,83","1.355,25","1.365,15","1.347,01","","-0,02%"
"24.09.2024","1.353,16","1.319,10","1.358,32","1.317,49","","2,49%"
"23.09.2024","1.320,32","1.323,26","1.345,74","1.319,02","","-0,22%"
"22.09.2024","1.323,29","1.323,26","1.323,37","1.323,04","","0,07%"
"20.09.2024","1.322,40","1.301,44","1.326,55","1.300,98","","1,66%"
"19.09.2024","1.300,85","1.282,43","1.313,10","1.277,48","","1,43%"
"18.09.2024","1.282,54","1.300,25","1.332,64","1.280,78","","-1,38%"
"17.09.2024","1.300,43","1.309,03","1.313,41","1.293,03","","-0,60%"
"16.09.2024","1.308,29","1.308,35","1.315,02","1.299,03","","-0,03%"
"15.09.2024","1.308,74","1.308,35","1.308,74","1.308,29","","0,02%"
"13.09.2024","1.308,53","1.258,60","1.308,73","1.258,59","","4,11%"
"12.09.2024","1.256,87","1.187,32","1.263,15","1.187,20","","6,03%"
"11.09.2024","1.185,37","1.170,92","1.187,98","1.160,38","","1,25%"
"10.09.2024","1.170,78","1.148,55","1.171,70","1.147,39","","1,97%"
"09.09.2024","1.148,21","1.143,87","1.153,69","1.138,18","","0,37%"
"08.09.2024","1.143,94","1.143,87","1.144,15","1.143,84","","-0,16%"
"06.09.2024","1.145,76","1.172,90","1.175,06","1.142,65","","-2,24%"
"05.09.2024","1.171,99","1.156,76","1.182,61","1.156,39","","1,26%"
"04.09.2024","1.157,35","1.173,51","1.173,68","1.154,64","","-1,37%"
"03.09.2024","1.173,43","1.221,62","1.223,91","1.168,79","","-3,97%"
"02.09.2024","1.221,93","1.229,45","1.229,58","1.218,12","","-0,61%"
"01.09.2024","1.229,38","1.229,45","1.229,58","1.229,29","","-0,07%"
"30.08.2024","1.230,18","1.237,85","1.241,76","1.221,20","","-0,61%"
"29.08.2024","1.237,79","1.229,67","1.242,06","1.225,80","","0,59%"
"28.08.2024","1.230,47","1.257,64","1.262,37","1.221,22","","-2,13%"
"27.08.2024","1.257,30","1.264,85","1.265,10","1.248,01","","-0,65%"
"26.08.2024","1.265,49","1.268,99","1.279,22","1.262,15","","-0,27%"
"25.08.2024","1.268,97","1.268,99","1.269,00","1.268,70","","0,04%"
"23.08.2024","1.268,44","1.257,28","1.276,59","1.251,08","","0,83%"
"22.08.2024","1.257,99","1.287,14","1.288,24","1.250,26","","-2,21%"
